2.17633127	8.35343081	12.73409361	32.32766583	32.97353728	5.794134637	94.35919343	238.0110799	233.7848873	178.4408378	171.4212043
4.194500933	8.823343687	11.89014708	37.94793759	30.98882226	6.082039127	99.92679068	241.1472015	258.4867519	173.7399201	182.0430144
4.200823648	10.25525354	10.90807355	38.14463274	30.79686728	15.01150728	109.317158	247.0344515	299.5513387	159.9570987	185.0321912
7.365116717	10.47808804	9.993223676	41.56440611	27.32934436	30.49942678	127.2296057	261.2926599	374.8553685	138.8906222	189.7152965
8.649721396	12.08892594	6.168372246	41.68711945	27.0765871	37.66343538	133.3341615	259.0182038	407.6526038	120.3689711	185.9613679
12.17729638	16.63897212	4.761687529	42.38804875	26.43670846	37.95818283	140.3608961	270.4879732	431.3165072	125.4030797	204.2310534
17.16232651	16.79347863	3.605219657	43.08904489	25.77671855	38.97633834	145.4031266	285.0359207	441.9797122	136.9035637	207.1067083
18.31354106	17.3122626	3.115746921	51.35366976	24.95469097	39.00599841	154.0559097	293.2078466	477.071702	134.5279572	224.5718627
25.46694921	17.43656538	2.19174012	56.96813286	24.00895429	51.98200604	178.0543479	333.0572787	557.2144607	141.5512853	239.7336511
25.80816291	18.20125076	1.838872581	60.73340801	23.75085705	51.9844346	182.3169859	336.5106635	575.074266	139.6403289	249.3474568
7.85666504	22.55303315	1.076007733	62.71217706	23.44772161	57.73002829	175.3756329	272.516816	604.3613484	56.99381053	250.1688966
11.4423424	24.95034439	1.618104545	68.14219133	24.02783408	58.36055805	188.5413748	299.8062179	642.9006561	73.86909337	276.4102503
11.99980276	26.4927937	1.624128891	69.70897787	24.18651745	70.17026906	204.1824897	317.613837	703.2986116	64.48045239	286.4478374
12.60631205	26.69274288	2.214997963	72.91311943	25.52749906	79.01171424	218.9663856	340.0128128	754.8191152	65.13162387	297.3760154
13.98930461	28.2765322	2.724817233	77.2208103	26.16233597	79.69367272	228.067473	356.6968465	783.6405187	73.54034326	315.8738417
16.04872504	34.82616403	5.569901696	83.42222456	26.34020966	85.71217031	251.9193953	395.7959045	863.801072	85.95611395	365.247745
20.69148252	34.45317301	6.007083553	73.62988955	26.76471216	85.87123768	247.4175785	407.8074132	829.2804792	109.81058	350.5499165
21.91426793	32.15779702	6.530578694	72.01217455	27.27873859	87.61178087	247.5053377	414.6760933	822.850595	117.6643454	341.4402798
23.99568299	29.34781186	6.968110772	64.98638518	28.20838454	88.85967058	242.3660459	419.8825808	791.9476488	131.8969844	320.4724177
24.21000036	28.47122283	6.979022117	62.21655708	31.0812926	91.33600864	244.2941036	431.1050489	790.3654693	142.454818	314.5463648
2.092191779	26.41683159	7.249493369	61.77263832	31.34391548	95.16191034	224.0369809	346.0937828	774.0911216	52.58428136	284.3971904
10.75281598	24.90130323	7.786740848	55.85231856	31.79157355	94.90613335	225.9908855	376.9842767	752.970151	92.75779413	277.2144621
18.16783968	22.95778695	11.16835808	47.70788352	32.4069875	92.95434384	225.3631996	410.5927553	716.2232425	142.1810418	271.3268163
18.48214138	21.58977603	12.51961992	42.01727999	32.95814523	85.91579954	213.4827621	405.3624817	662.0513288	159.361393	259.3928105
20.49448556	20.58648466	12.53166842	37.4414619	33.37219834	84.03568093	208.4619798	407.6570368	634.6528623	172.0107875	248.6905516
22.17904608	17.33364565	12.98217385	38.83243562	33.66885279	76.68840545	201.6845594	408.1747776	600.2480196	189.1320337	241.7938743
22.80644906	16.70829002	12.39939617	42.00269159	32.75823871	76.12533136	202.8003969	406.6926487	607.3093358	185.6596371	243.6014195
25.22562732	16.64512987	11.41374014	44.08019034	32.66020175	67.25965406	197.2845435	405.1832511	581.2394663	199.4580717	246.8679496
25.54078959	14.83952579	10.90538845	53.51334717	30.60679648	63.02600601	198.4318535	399.5907771	592.5684904	192.9992701	255.2485489
25.69231448	10.26535658	8.666276158	57.05221134	29.55560441	56.90703835	188.1388013	379.8813865	560.8126201	186.3127639	236.4125964
5.352807024	8.898648387	7.991914048	57.78350576	28.48444296	48.63366404	157.1449822	282.6324743	503.0924368	106.2364261	208.9745972
7.202427104	9.856649501	7.603905604	57.96143424	28.11595396	48.18272121	158.9230916	287.6899516	506.9255065	110.9284737	213.4795644
9.467431201	11.30033788	7.216086666	61.21619588	26.80688717	31.62723381	147.6341726	278.1053877	460.0654753	128.9611134	225.5563217
13.93752616	12.59700647	5.008091477	64.55077004	26.06321457	29.70913642	151.8657451	286.8922418	472.4364839	136.1563378	234.5145811
14.71741445	13.47460922	4.744499546	65.93339529	25.91787179	18.45336439	143.2411547	279.3805121	436.8252614	148.5316388	240.6340123
18.2395437	15.10801217	4.439146463	72.02150951	25.63788826	17.98924679	153.4353469	298.3850822	468.7916523	159.3619638	261.669939
21.199349	19.3113646	4.385215408	84.33679348	24.77730681	16.71911103	170.7291403	321.814754	531.8309477	165.9298787	305.0513474
22.52298372	24.00779874	4.207439619	84.55166259	24.47219376	14.49002741	174.2521058	327.8599571	543.400572	171.0093286	324.7520165
24.01818907	29.24820454	4.07511954	85.66213814	24.42079384	7.900157119	175.3246022	332.8669096	543.7561016	182.0990046	348.981436
24.12843135	34.36299882	1.702504437	86.20870579	23.64088869	4.994799706	175.0383288	323.4538022	551.7378417	172.2144572	362.7462402
